,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Year,Month,Days,Week,City,Total Revenue
64754,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 10:59:00,"983 Hickory St, New York City, NY 10001",2019,12,19,51,New York City,3.839999914169312
64834,AA Batteries (4-pack),4.0,3.839999914169312,2019-12-19 15:22:00,"164 Dogwood St, Atlanta, GA 30301",2019,12,19,51,Atlanta,15.359999656677248
64847,Apple Airpods Headphones,1.0,150.0,2019-12-19 08:33:00,"858 Lincoln St, Dallas, TX 75001",2019,12,19,51,Dallas,150.0
64884,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 11:57:00,"153 Willow St, Dallas, TX 75001",2019,12,19,51,Dallas,11.949999809265137
64886,Macbook Pro Laptop,1.0,1700.0,2019-12-19 13:51:00,"683 West St, San Francisco, CA 94016",2019,12,19,51,San Francisco,1700.0
64893,AA Batteries (4-pack),2.0,2.990000009536743,2019-12-19 07:03:00,"70 River St, Atlanta, GA 30301",2019,12,19,51,Atlanta,5.980000019073486
64917,AA Batteries (4-pack),2.0,2.990000009536743,2019-12-19 21:18:00,"962 Johnson St, San Francisco, CA 94016",2019,12,19,51,San Francisco,5.980000019073486
64956,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 10:29:00,"844 Wilson St, San Francisco, CA 94016",2019,12,19,51,San Francisco,3.839999914169312
65034,Bose SoundSport Headphones,1.0,99.98999786376952,2019-12-19 19:37:00,"112 South St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,99.98999786376952
65047,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 16:41:00,"783 Ridge St, New York City, NY 10001",2019,12,19,51,New York City,2.990000009536743
65050,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 20:40:00,"208 4th St, San Francisco, CA 94016",2019,12,19,51,San Francisco,11.949999809265137
65078,Apple Airpods Headphones,1.0,150.0,2019-12-19 01:18:00,"199 Pine St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,150.0
65122,USB-C Charging Cable,2.0,11.949999809265137,2019-12-19 23:53:00,"57 14th St, San Francisco, CA 94016",2019,12,19,51,San Francisco,23.899999618530273
65154,ThinkPad Laptop,1.0,999.989990234375,2019-12-19 22:11:00,"464 10th St, San Francisco, CA 94016",2019,12,19,51,San Francisco,999.989990234375
65177,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 20:08:00,"148 Johnson St, San Francisco, CA 94016",2019,12,19,51,San Francisco,2.990000009536743
65196,iPhone,1.0,700.0,2019-12-19 09:45:00,"945 Hickory St, Boston, MA 02215",2019,12,19,51,Boston,700.0
65198,Bose SoundSport Headphones,1.0,99.98999786376952,2019-12-19 06:40:00,"661 11th St, San Francisco, CA 94016",2019,12,19,51,San Francisco,99.98999786376952
65227,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 04:23:00,"403 1st St, San Francisco, CA 94016",2019,12,19,51,San Francisco,14.949999809265137
65402,20in Monitor,1.0,109.98999786376952,2019-12-19 17:40:00,"974 Lake St, Portland, OR 97035",2019,12,19,51,Portland,109.98999786376952
65448,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 21:17:00,"667 Hickory St, Atlanta, GA 30301",2019,12,19,51,Atlanta,11.949999809265137
65491,27in FHD Monitor,1.0,149.99000549316406,2019-12-19 16:47:00,"646 Cherry St, Seattle, WA 98101",2019,12,19,51,Seattle,149.99000549316406
65527,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 15:59:00,"637 Chestnut St, San Francisco, CA 94016",2019,12,19,51,San Francisco,14.949999809265137
65532,Apple Airpods Headphones,1.0,150.0,2019-12-19 15:42:00,"10 Center St, Atlanta, GA 30301",2019,12,19,51,Atlanta,150.0
65533,Wired Headphones,1.0,11.989999771118164,2019-12-19 15:42:00,"10 Center St, Atlanta, GA 30301",2019,12,19,51,Atlanta,11.989999771118164
65562,34in Ultrawide Monitor,1.0,379.989990234375,2019-12-19 07:50:00,"59 Maple St, Boston, MA 02215",2019,12,19,51,Boston,379.989990234375
65586,iPhone,1.0,700.0,2019-12-19 16:53:00,"213 Lake St, Seattle, WA 98101",2019,12,19,51,Seattle,700.0
65587,Wired Headphones,1.0,11.989999771118164,2019-12-19 16:53:00,"213 Lake St, Seattle, WA 98101",2019,12,19,51,Seattle,11.989999771118164
65601,AA Batteries (4-pack),2.0,3.839999914169312,2019-12-19 15:18:00,"368 Washington St, Boston, MA 02215",2019,12,19,51,Boston,7.679999828338624
65696,iPhone,1.0,700.0,2019-12-19 08:19:00,"433 10th St, Atlanta, GA 30301",2019,12,19,51,Atlanta,700.0
65725,Bose SoundSport Headphones,1.0,99.98999786376952,2019-12-19 21:42:00,"390 Chestnut St, Dallas, TX 75001",2019,12,19,51,Dallas,99.98999786376952
65875,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 06:29:00,"9 6th St, Seattle, WA 98101",2019,12,19,51,Seattle,14.949999809265137
65876,AA Batteries (4-pack),2.0,3.839999914169312,2019-12-19 06:29:00,"9 6th St, Seattle, WA 98101",2019,12,19,51,Seattle,7.679999828338624
65880,Flatscreen TV,1.0,300.0,2019-12-19 18:37:00,"327 Madison St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,300.0
65885,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 12:42:00,"587 9th St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,14.949999809265137
65914,Apple Airpods Headphones,1.0,150.0,2019-12-19 10:03:00,"645 West St, Austin, TX 73301",2019,12,19,51,Austin,150.0
65931,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 07:53:00,"838 Cedar St, Dallas, TX 75001",2019,12,19,51,Dallas,11.949999809265137
65932,Flatscreen TV,1.0,300.0,2019-12-19 19:03:00,"692 Hickory St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,300.0
65940,Google Phone,1.0,600.0,2019-12-19 13:14:00,"209 Hill St, Austin, TX 73301",2019,12,19,51,Austin,600.0
65946,27in FHD Monitor,1.0,149.99000549316406,2019-12-19 11:53:00,"941 Pine St, New York City, NY 10001",2019,12,19,51,New York City,149.99000549316406
65966,Bose SoundSport Headphones,1.0,99.98999786376952,2019-12-19 17:57:00,"96 South St, San Francisco, CA 94016",2019,12,19,51,San Francisco,99.98999786376952
65987,Wired Headphones,1.0,11.989999771118164,2019-12-19 07:06:00,"17 Church St, San Francisco, CA 94016",2019,12,19,51,San Francisco,11.989999771118164
66070,AA Batteries (4-pack),2.0,2.990000009536743,2019-12-19 17:27:00,"118 Park St, Atlanta, GA 30301",2019,12,19,51,Atlanta,5.980000019073486
66080,Apple Airpods Headphones,1.0,150.0,2019-12-19 20:21:00,"944 14th St, San Francisco, CA 94016",2019,12,19,51,San Francisco,150.0
66105,Wired Headphones,2.0,11.989999771118164,2019-12-19 08:14:00,"336 Highland St, New York City, NY 10001",2019,12,19,51,New York City,23.979999542236328
66165,27in 4K Gaming Monitor,1.0,389.989990234375,2019-12-19 17:27:00,"243 Sunset St, San Francisco, CA 94016",2019,12,19,51,San Francisco,389.989990234375
66184,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 21:44:00,"246 Pine St, Dallas, TX 75001",2019,12,19,51,Dallas,11.949999809265137
66190,34in Ultrawide Monitor,1.0,379.989990234375,2019-12-19 10:58:00,"694 Lake St, Dallas, TX 75001",2019,12,19,51,Dallas,379.989990234375
66194,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 15:12:00,"793 Johnson St, San Francisco, CA 94016",2019,12,19,51,San Francisco,2.990000009536743
66208,27in FHD Monitor,1.0,149.99000549316406,2019-12-19 06:33:00,"164 9th St, New York City, NY 10001",2019,12,19,51,New York City,149.99000549316406
66219,Lightning Charging Cable,2.0,14.949999809265137,2019-12-19 20:17:00,"659 Chestnut St, Dallas, TX 75001",2019,12,19,51,Dallas,29.899999618530273
66229,Apple Airpods Headphones,1.0,150.0,2019-12-19 11:06:00,"453 Adams St, Portland, OR 97035",2019,12,19,51,Portland,150.0
66248,Flatscreen TV,1.0,300.0,2019-12-19 20:22:00,"639 Pine St, San Francisco, CA 94016",2019,12,19,51,San Francisco,300.0
66259,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 14:49:00,"307 13th St, Portland, OR 97035",2019,12,19,51,Portland,2.990000009536743
66261,27in FHD Monitor,1.0,149.99000549316406,2019-12-19 12:19:00,"70 Madison St, Atlanta, GA 30301",2019,12,19,51,Atlanta,149.99000549316406
66314,27in 4K Gaming Monitor,1.0,389.989990234375,2019-12-19 14:06:00,"932 6th St, San Francisco, CA 94016",2019,12,19,51,San Francisco,389.989990234375
66318,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 13:16:00,"212 6th St, Austin, TX 73301",2019,12,19,51,Austin,2.990000009536743
66345,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 13:05:00,"862 Jefferson St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,14.949999809265137
66362,Wired Headphones,1.0,11.989999771118164,2019-12-19 14:08:00,"529 Lincoln St, New York City, NY 10001",2019,12,19,51,New York City,11.989999771118164
66457,Apple Airpods Headphones,1.0,150.0,2019-12-19 14:39:00,"348 Pine St, San Francisco, CA 94016",2019,12,19,51,San Francisco,150.0
66499,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 14:58:00,"861 Dogwood St, Austin, TX 73301",2019,12,19,51,Austin,11.949999809265137
66532,34in Ultrawide Monitor,1.0,379.989990234375,2019-12-19 11:55:00,"704 Elm St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,379.989990234375
66570,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 18:55:00,"384 Cherry St, Seattle, WA 98101",2019,12,19,51,Seattle,2.990000009536743
66591,Bose SoundSport Headphones,1.0,99.98999786376952,2019-12-19 00:39:00,"453 Highland St, Portland, OR 97035",2019,12,19,51,Portland,99.98999786376952
66592,Flatscreen TV,1.0,300.0,2019-12-19 00:39:00,"453 Highland St, Portland, OR 97035",2019,12,19,51,Portland,300.0
66622,20in Monitor,1.0,109.98999786376952,2019-12-19 10:42:00,"951 Lincoln St, New York City, NY 10001",2019,12,19,51,New York City,109.98999786376952
66628,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 18:57:00,"48 Jefferson St, Seattle, WA 98101",2019,12,19,51,Seattle,14.949999809265137
66661,AA Batteries (4-pack),2.0,2.990000009536743,2019-12-19 23:43:00,"115 14th St, Austin, TX 73301",2019,12,19,51,Austin,5.980000019073486
66772,Wired Headphones,1.0,11.989999771118164,2019-12-19 20:16:00,"943 Jackson St, Boston, MA 02215",2019,12,19,51,Boston,11.989999771118164
66815,Wired Headphones,1.0,11.989999771118164,2019-12-19 19:02:00,"872 11th St, Portland, OR 97035",2019,12,19,51,Portland,11.989999771118164
66837,Apple Airpods Headphones,1.0,150.0,2019-12-19 17:22:00,"573 Madison St, Seattle, WA 98101",2019,12,19,51,Seattle,150.0
66838,27in 4K Gaming Monitor,1.0,389.989990234375,2019-12-19 17:22:00,"573 Madison St, Seattle, WA 98101",2019,12,19,51,Seattle,389.989990234375
66942,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 22:09:00,"561 1st St, San Francisco, CA 94016",2019,12,19,51,San Francisco,3.839999914169312
66999,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 19:33:00,"292 South St, Atlanta, GA 30301",2019,12,19,51,Atlanta,11.949999809265137
67063,Macbook Pro Laptop,1.0,1700.0,2019-12-19 14:25:00,"339 South St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,1700.0
67093,Apple Airpods Headphones,1.0,150.0,2019-12-19 21:10:00,"6 Park St, San Francisco, CA 94016",2019,12,19,51,San Francisco,150.0
67095,Wired Headphones,1.0,11.989999771118164,2019-12-19 02:33:00,"921 North St, San Francisco, CA 94016",2019,12,19,51,San Francisco,11.989999771118164
67107,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 10:35:00,"266 Walnut St, New York City, NY 10001",2019,12,19,51,New York City,11.949999809265137
67144,AA Batteries (4-pack),2.0,3.839999914169312,2019-12-19 02:55:00,"678 Cedar St, San Francisco, CA 94016",2019,12,19,51,San Francisco,7.679999828338624
67218,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 13:37:00,"157 4th St, Seattle, WA 98101",2019,12,19,51,Seattle,11.949999809265137
67224,Wired Headphones,1.0,11.989999771118164,2019-12-19 20:27:00,"284 Cedar St, San Francisco, CA 94016",2019,12,19,51,San Francisco,11.989999771118164
67241,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 23:39:00,"467 8th St, New York City, NY 10001",2019,12,19,51,New York City,14.949999809265137
67252,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 16:19:00,"860 Pine St, New York City, NY 10001",2019,12,19,51,New York City,11.949999809265137
67254,iPhone,1.0,700.0,2019-12-19 22:02:00,"394 Elm St, Boston, MA 02215",2019,12,19,51,Boston,700.0
67259,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 10:04:00,"998 Chestnut St, San Francisco, CA 94016",2019,12,19,51,San Francisco,3.839999914169312
67270,27in 4K Gaming Monitor,1.0,389.989990234375,2019-12-19 10:44:00,"9 Meadow St, Boston, MA 02215",2019,12,19,51,Boston,389.989990234375
67294,Macbook Pro Laptop,1.0,1700.0,2019-12-19 23:49:00,"836 Church St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,1700.0
67384,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 20:17:00,"411 Washington St, San Francisco, CA 94016",2019,12,19,51,San Francisco,14.949999809265137
67429,27in FHD Monitor,1.0,149.99000549316406,2019-12-19 14:48:00,"995 Wilson St, Austin, TX 73301",2019,12,19,51,Austin,149.99000549316406
67457,Macbook Pro Laptop,1.0,1700.0,2019-12-19 21:07:00,"160 14th St, New York City, NY 10001",2019,12,19,51,New York City,1700.0
67484,Vareebadd Phone,1.0,400.0,2019-12-19 10:59:00,"549 Ridge St, Boston, MA 02215",2019,12,19,51,Boston,400.0
67485,Wired Headphones,1.0,11.989999771118164,2019-12-19 10:59:00,"549 Ridge St, Boston, MA 02215",2019,12,19,51,Boston,11.989999771118164
67567,Wired Headphones,1.0,11.989999771118164,2019-12-19 14:16:00,"128 Washington St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,11.989999771118164
67624,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 07:04:00,"349 Lakeview St, New York City, NY 10001",2019,12,19,51,New York City,11.949999809265137
67630,Wired Headphones,1.0,11.989999771118164,2019-12-19 14:50:00,"388 2nd St, Dallas, TX 75001",2019,12,19,51,Dallas,11.989999771118164
67634,Wired Headphones,1.0,11.989999771118164,2019-12-19 00:06:00,"876 Forest St, Boston, MA 02215",2019,12,19,51,Boston,11.989999771118164
67657,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 20:43:00,"1 Ridge St, San Francisco, CA 94016",2019,12,19,51,San Francisco,3.839999914169312
67667,Apple Airpods Headphones,1.0,150.0,2019-12-19 20:44:00,"135 Dogwood St, San Francisco, CA 94016",2019,12,19,51,San Francisco,150.0
67684,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 20:41:00,"512 Park St, New York City, NY 10001",2019,12,19,51,New York City,2.990000009536743
67696,AA Batteries (4-pack),2.0,2.990000009536743,2019-12-19 15:09:00,"288 4th St, Boston, MA 02215",2019,12,19,51,Boston,5.980000019073486
67810,Apple Airpods Headphones,1.0,150.0,2019-12-19 11:16:00,"659 Church St, Dallas, TX 75001",2019,12,19,51,Dallas,150.0
67849,AA Batteries (4-pack),2.0,3.839999914169312,2019-12-19 19:28:00,"987 Center St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,7.679999828338624
67868,Apple Airpods Headphones,1.0,150.0,2019-12-19 20:56:00,"260 Jefferson St, San Francisco, CA 94016",2019,12,19,51,San Francisco,150.0
67900,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 13:36:00,"263 6th St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,14.949999809265137
67914,27in 4K Gaming Monitor,1.0,389.989990234375,2019-12-19 19:34:00,"610 North St, San Francisco, CA 94016",2019,12,19,51,San Francisco,389.989990234375
67925,iPhone,1.0,700.0,2019-12-19 20:04:00,"556 South St, Atlanta, GA 30301",2019,12,19,51,Atlanta,700.0
68080,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 10:32:00,"81 13th St, Dallas, TX 75001",2019,12,19,51,Dallas,11.949999809265137
68085,Wired Headphones,1.0,11.989999771118164,2019-12-19 10:50:00,"951 Lincoln St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,11.989999771118164
68101,Wired Headphones,1.0,11.989999771118164,2019-12-19 09:39:00,"768 Cedar St, New York City, NY 10001",2019,12,19,51,New York City,11.989999771118164
68104,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 01:28:00,"904 Hickory St, San Francisco, CA 94016",2019,12,19,51,San Francisco,3.839999914169312
68126,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 17:40:00,"513 Lake St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,2.990000009536743
68137,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 13:10:00,"196 Madison St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,2.990000009536743
68163,Bose SoundSport Headphones,1.0,99.98999786376952,2019-12-19 15:02:00,"200 7th St, Boston, MA 02215",2019,12,19,51,Boston,99.98999786376952
68177,Macbook Pro Laptop,1.0,1700.0,2019-12-19 15:31:00,"547 Lakeview St, Austin, TX 73301",2019,12,19,51,Austin,1700.0
68210,27in FHD Monitor,1.0,149.99000549316406,2019-12-19 09:14:00,"103 Park St, San Francisco, CA 94016",2019,12,19,51,San Francisco,149.99000549316406
68220,AA Batteries (4-pack),2.0,3.839999914169312,2019-12-19 18:21:00,"31 4th St, Seattle, WA 98101",2019,12,19,51,Seattle,7.679999828338624
68268,27in 4K Gaming Monitor,1.0,389.989990234375,2019-12-19 14:14:00,"235 Ridge St, Dallas, TX 75001",2019,12,19,51,Dallas,389.989990234375
68294,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 07:59:00,"275 Sunset St, San Francisco, CA 94016",2019,12,19,51,San Francisco,11.949999809265137
68305,27in FHD Monitor,1.0,149.99000549316406,2019-12-19 00:07:00,"455 Main St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,149.99000549316406
68310,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 09:54:00,"44 Sunset St, Seattle, WA 98101",2019,12,19,51,Seattle,3.839999914169312
68372,USB-C Charging Cable,2.0,11.949999809265137,2019-12-19 15:46:00,"501 Madison St, Austin, TX 73301",2019,12,19,51,Austin,23.899999618530273
68429,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 20:02:00,"618 Johnson St, Dallas, TX 75001",2019,12,19,51,Dallas,11.949999809265137
68440,Wired Headphones,1.0,11.989999771118164,2019-12-19 14:47:00,"26 Hill St, San Francisco, CA 94016",2019,12,19,51,San Francisco,11.989999771118164
68487,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 08:22:00,"989 Madison St, Dallas, TX 75001",2019,12,19,51,Dallas,14.949999809265137
68588,Flatscreen TV,1.0,300.0,2019-12-19 19:37:00,"757 7th St, Portland, ME 04101",2019,12,19,51,Portland,300.0
68591,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 23:11:00,"593 Center St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,11.949999809265137
68596,AA Batteries (4-pack),2.0,3.839999914169312,2019-12-19 09:21:00,"856 Hickory St, San Francisco, CA 94016",2019,12,19,51,San Francisco,7.679999828338624
68640,AA Batteries (4-pack),2.0,2.990000009536743,2019-12-19 09:00:00,"822 Cherry St, Boston, MA 02215",2019,12,19,51,Boston,5.980000019073486
68645,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 19:02:00,"947 5th St, New York City, NY 10001",2019,12,19,51,New York City,3.839999914169312
68646,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 10:49:00,"430 Pine St, New York City, NY 10001",2019,12,19,51,New York City,3.839999914169312
68740,Wired Headphones,1.0,11.989999771118164,2019-12-19 15:54:00,"238 Highland St, Seattle, WA 98101",2019,12,19,51,Seattle,11.989999771118164
68749,27in FHD Monitor,1.0,149.99000549316406,2019-12-19 10:25:00,"717 Cherry St, Boston, MA 02215",2019,12,19,51,Boston,149.99000549316406
68768,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 22:53:00,"887 Spruce St, New York City, NY 10001",2019,12,19,51,New York City,11.949999809265137
68810,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 10:53:00,"50 Cherry St, Boston, MA 02215",2019,12,19,51,Boston,2.990000009536743
68849,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 17:02:00,"593 4th St, Atlanta, GA 30301",2019,12,19,51,Atlanta,2.990000009536743
68851,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 12:27:00,"736 Park St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,14.949999809265137
68893,AA Batteries (4-pack),2.0,3.839999914169312,2019-12-19 09:16:00,"677 Chestnut St, San Francisco, CA 94016",2019,12,19,51,San Francisco,7.679999828338624
